,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365,distance_to_nearest_stn
40814,Manhattan,East Village,40.72571,-73.98751999999999,Entire home/apt,1500,1,1,2,364,0.3277521679623327
40825,Manhattan,Inwood,40.86877,-73.92220999999999,Entire home/apt,127,3,1,1,365,0.20967648937535663
40826,Manhattan,Washington Heights,40.83466,-73.9384,Entire home/apt,150,1,0,1,0,0.19598892011707048
40829,Manhattan,Hell's Kitchen,40.76036,-73.99871,Private room,145,3,21,3,27,0.565952044595306
40831,Manhattan,East Village,40.72538,-73.99032,Entire home/apt,187,6,0,2,178,0.22201234092445868
40834,Manhattan,Harlem,40.806740000000005,-73.94969,Private room,85,1,3,2,364,0.37145251191077094
40835,Manhattan,Midtown,40.75775,-73.9728,Hotel room,218,1,0,4,119,0.10305610628299434
40836,Manhattan,Midtown,40.75627,-73.97119,Hotel room,258,1,0,4,109,0.11153181938538598
40837,Manhattan,Midtown,40.75659,-73.97151,Hotel room,129,1,0,4,47,0.06704374154848508
40838,Manhattan,Midtown,40.75588,-73.96991,Hotel room,149,1,1,4,61,0.1992177086635869
40839,Manhattan,Murray Hill,40.74725,-73.97698000000001,Hotel room,245,1,0,7,68,0.4495421053653922
40840,Manhattan,Midtown,40.75553,-73.97052,Hotel room,204,1,0,4,24,0.21129378538525942
40841,Manhattan,Murray Hill,40.74866,-73.97746,Hotel room,250,1,0,7,55,0.330228447754827
40842,Manhattan,Murray Hill,40.74948,-73.97700999999999,Hotel room,354,1,0,7,103,0.23159643950531328
40843,Manhattan,Murray Hill,40.74893,-73.97885,Hotel room,614,1,0,7,21,0.3584277030106556
40844,Manhattan,Murray Hill,40.74902,-73.9777,Hotel room,604,1,0,7,0,0.3021820751024036
40845,Manhattan,Murray Hill,40.74725,-73.9786,Hotel room,679,1,0,7,22,0.3209923415872304
40846,Manhattan,East Village,40.72838,-73.97846,Entire home/apt,139,30,2,1,328,0.3914900838010158
40847,Manhattan,Murray Hill,40.75018,-73.97963,Entire home/apt,799,5,1,2,365,0.28990825002568676
40848,Manhattan,Financial District,40.70949,-74.01424,Entire home/apt,116,30,0,95,365,0.2229131834407655
40849,Manhattan,Financial District,40.7089,-74.01396,Entire home/apt,243,30,0,95,312,0.15474851301211845
40850,Manhattan,Financial District,40.71035,-74.01355,Entire home/apt,113,30,0,95,340,0.201097453258627
40851,Manhattan,Financial District,40.70957,-74.01438,Entire home/apt,178,30,0,95,282,0.2339309978457609
40852,Manhattan,Financial District,40.70882,-74.01332,Entire home/apt,125,30,0,95,1,0.15032126265579612
40853,Manhattan,Financial District,40.709790000000005,-74.01351,Entire home/apt,141,30,0,95,365,0.23121381840640723
40857,Manhattan,Lower East Side,40.71345,-73.98642,Entire home/apt,147,1,14,4,358,0.31848473744358374
40858,Manhattan,SoHo,40.72484,-74.00466,Entire home/apt,800,19,0,1,358,0.1725623651162318
40859,Manhattan,Lower East Side,40.71304,-73.98553000000001,Private room,100,1,8,4,358,0.39942348076019135
40860,Manhattan,Lower East Side,40.71332,-73.98541999999999,Private room,100,1,8,4,358,0.40400926189867853
40862,Manhattan,East Village,40.73069,-73.98096,Entire home/apt,149,2,6,1,0,0.06354023483969289
40864,Manhattan,Morningside Heights,40.803979999999996,-73.96523,Private room,95,1,5,5,344,0.1364564988880183
40865,Manhattan,Upper East Side,40.77756,-73.95075,Entire home/apt,180,3,3,1,12,0.09494456370804137
40866,Manhattan,Upper East Side,40.78268,-73.95217,Entire home/apt,403,1,0,1,179,0.3449903777044261
40867,Manhattan,Hell's Kitchen,40.754090000000005,-73.99686,Entire home/apt,150,1,0,1,69,0.3548365272165569
40868,Manhattan,Financial District,40.70669,-74.00768000000001,Private room,150,1,1,1,90,0.12087844961718756
40872,Manhattan,Chelsea,40.74329,-74.00178000000001,Entire home/apt,225,3,9,1,51,0.26629279576193865
40873,Manhattan,Greenwich Village,40.73302,-73.99904000000001,Entire home/apt,500,3,2,1,20,0.14436995109240508
40874,Manhattan,SoHo,40.721579999999996,-73.99848,Entire home/apt,150,2,12,1,0,0.13859568098930436
40883,Manhattan,East Harlem,40.78869,-73.95416999999999,Private room,72,1,0,1,0,0.425192118797243
40891,Manhattan,Chelsea,40.74969,-73.99616999999999,Entire home/apt,115,2,7,1,243,0.36284897153733225
40894,Manhattan,Washington Heights,40.8341,-73.9466,Private room,47,1,17,2,365,0.14438010771477788
40895,Manhattan,Midtown,40.750609999999995,-73.9852,Private room,369,1,13,5,0,0.2426111934478608
40896,Manhattan,Midtown,40.75071,-73.98503000000001,Private room,10000,1,5,5,343,0.2602838586466908
40897,Manhattan,Midtown,40.75087,-73.98702,Private room,10000,1,3,5,343,0.1446933678970279
40898,Manhattan,Midtown,40.7491,-73.98645,Private room,10000,1,2,5,343,0.13479775051011994
40899,Manhattan,Midtown,40.748709999999996,-73.98561,Private room,10000,1,1,5,343,0.21790971902913595
40904,Manhattan,Upper West Side,40.784620000000004,-73.98443,Entire home/apt,350,4,2,1,87,0.38847997463275846
40907,Manhattan,Chelsea,40.75228,-74.0031,Entire home/apt,280,3,7,1,0,0.41242927710267496
40908,Manhattan,Murray Hill,40.74828,-73.97524,Entire home/apt,150,90,0,1,0,0.356394434037441
40909,Manhattan,West Village,40.73223,-74.0041,Entire home/apt,165,3,10,1,46,0.16641809027718693
40910,Manhattan,East Village,40.723490000000005,-73.97785,Private room,100,1,1,1,0,0.8880910491385172
40912,Manhattan,East Village,40.72738,-73.98114,Entire home/apt,210,4,9,1,361,0.39891286426604317
40914,Manhattan,Harlem,40.80239,-73.95744,Private room,85,1,7,1,178,0.2075641778848173
40915,Manhattan,Tribeca,40.71417,-74.00819,Entire home/apt,450,3,7,1,93,0.03401355474183408
40916,Manhattan,East Village,40.729459999999996,-73.98581,Entire home/apt,150,8,0,1,83,0.3772658817290945
40919,Manhattan,Harlem,40.80532,-73.9568,Private room,90,3,0,1,0,0.16393593637852116
40920,Manhattan,Hell's Kitchen,40.755140000000004,-73.99631,Entire home/apt,150,2,16,1,112,0.4014230155748824
40923,Manhattan,Hell's Kitchen,40.7615,-73.9983,Private room,150,2,0,1,89,0.694365020955525
40927,Manhattan,Hell's Kitchen,40.760220000000004,-73.99098000000001,Entire home/apt,169,2,4,2,0,0.3400350310964907
40930,Manhattan,Hell's Kitchen,40.76144,-73.99072,Private room,89,1,15,2,0,0.4155060368180781
40932,Manhattan,Upper West Side,40.77722,-73.98433,Entire home/apt,99,30,2,32,365,0.24174062804617363
40933,Manhattan,Chelsea,40.74194,-73.995,Entire home/apt,263,30,0,280,331,0.2114751528166246
40937,Manhattan,Lower East Side,40.721109999999996,-73.98859,Private room,135,2,22,4,61,0.2788418723719977
40939,Manhattan,West Village,40.73818,-74.00312,Private room,399,1,1,12,364,0.1831587692427196
40941,Manhattan,West Village,40.73832,-74.00397,Private room,399,1,2,12,362,0.20000743909402408
40942,Manhattan,West Village,40.736999999999995,-74.00307,Private room,499,1,1,12,358,0.259117824942887
40943,Manhattan,West Village,40.738170000000004,-74.00335,Hotel room,399,1,0,12,364,0.1899959195117604
40945,Manhattan,West Village,40.73822,-74.00452,Private room,399,1,3,12,364,0.2383325817579563
40948,Manhattan,West Village,40.737190000000005,-74.00477,Private room,399,1,1,12,364,0.34177882378454855
40949,Manhattan,Financial District,40.70644,-74.00652,Entire home/apt,141,2,12,57,365,0.22209561356253912
40950,Manhattan,West Village,40.738859999999995,-74.00369,Private room,299,1,3,12,346,0.13853449158286088
40951,Manhattan,Lower East Side,40.71338,-73.98969,Entire home/apt,120,10,10,1,71,0.05522325360323896
40953,Manhattan,Hell's Kitchen,40.76045,-73.99878000000001,Entire home/apt,154,30,0,95,151,0.5719982891385937
40954,Manhattan,Harlem,40.82112,-73.95514,Private room,60,1,4,1,0,0.1580445917962266
40960,Manhattan,Hell's Kitchen,40.760020000000004,-73.99698000000001,Entire home/apt,188,30,0,95,152,0.6200532490879432
40961,Manhattan,West Village,40.73405,-74.00236,Entire home/apt,180,30,5,1,0,0.08361059206317548
40964,Manhattan,Kips Bay,40.73965,-73.9835,Entire home/apt,75,1,1,1,74,0.26283432772559223
40965,Manhattan,East Harlem,40.79609,-73.94925,Entire home/apt,99,2,23,1,89,0.3962262820038737
40966,Manhattan,Hell's Kitchen,40.75477,-73.9934,Entire home/apt,388,3,23,1,324,0.2757360790461232
40967,Manhattan,Murray Hill,40.74477,-73.97166999999999,Entire home/apt,167,30,2,95,135,0.8266954811168407
40969,Manhattan,Murray Hill,40.74429,-73.97325,Entire home/apt,135,30,2,95,157,0.771506328031821
40970,Manhattan,East Village,40.7275,-73.99027,Entire home/apt,199,20,5,1,175,0.2915593304271012
40980,Manhattan,Little Italy,40.7195,-73.99584,Entire home/apt,245,2,1,1,0,0.18427073293545645
40986,Manhattan,SoHo,40.72552,-74.00238,Entire home/apt,250,1,4,1,0,0.1390893910986846
40989,Manhattan,East Harlem,40.78966,-73.94736,Private room,90,1,26,3,34,0.10486088964663394
40990,Manhattan,Stuyvesant Town,40.73076,-73.9784,Private room,100,30,15,1,365,0.2735310875456451
40993,Manhattan,East Village,40.72449,-73.98333000000001,Private room,99,2,9,3,365,0.5712026713865646
40996,Manhattan,Chelsea,40.74295,-74.00157,Entire home/apt,195,3,1,1,87,0.22865238334469018
40998,Manhattan,West Village,40.73283,-74.00273,Entire home/apt,175,2,9,1,0,0.06740103300469419
41010,Manhattan,East Village,40.72202,-73.98304,Private room,110,2,3,1,87,0.5543398672806419
41011,Manhattan,Washington Heights,40.8343,-73.94384000000001,Entire home/apt,100,2,2,1,37,0.09311639386063317
41012,Manhattan,Upper East Side,40.78413,-73.95727,Entire home/apt,495,4,1,1,342,0.5342373817222781
41014,Manhattan,Chelsea,40.74205,-73.99808,Entire home/apt,135,6,4,1,57,0.11354009016721248
41016,Manhattan,Hell's Kitchen,40.76628,-73.98491999999999,Private room,175,1,2,1,0,0.333894629492059
41026,Manhattan,Upper East Side,40.769020000000005,-73.96704,Entire home/apt,333,30,0,280,13,0.2848840706479778
41027,Manhattan,Upper East Side,40.769020000000005,-73.96704,Entire home/apt,319,30,0,280,0,0.2848840706479778
41030,Manhattan,Midtown,40.755829999999996,-73.96457,Entire home/apt,300,30,0,35,365,0.4242693344198898
41031,Manhattan,Midtown,40.75434,-73.96316999999999,Entire home/apt,300,30,0,35,365,0.6117143337894357
41033,Manhattan,Chelsea,40.74499,-74.00146,Private room,150,3,5,3,11,0.30615462277423533
41039,Manhattan,Upper East Side,40.76975,-73.95786,Entire home/apt,195,30,1,32,180,0.11584673379328515
41040,Manhattan,Hell's Kitchen,40.7622,-73.98894,Entire home/apt,83,1,3,2,365,0.2512086156363071
41041,Manhattan,Midtown,40.762859999999996,-73.97684,Entire home/apt,550,30,0,8,344,0.1337977047213743
41044,Manhattan,Midtown,40.762570000000004,-73.9753,Entire home/apt,470,30,0,8,365,0.23915511486776317
41046,Manhattan,Midtown,40.76153,-73.97474,Entire home/apt,550,30,0,8,365,0.15678047949471094
41047,Manhattan,Midtown,40.76133,-73.97672,Entire home/apt,445,30,0,8,365,0.18065606901563722
41048,Manhattan,Midtown,40.76143,-73.97511,Entire home/apt,360,30,0,8,365,0.1405851876724435
41049,Manhattan,Lower East Side,40.72037,-73.98439,Private room,600,2,10,2,335,0.34402746908924015
41051,Manhattan,Harlem,40.80553,-73.95791,Entire home/apt,120,2,7,1,88,0.26024446576642324
41052,Manhattan,Financial District,40.70864,-74.00819,Entire home/apt,250,2,4,1,177,0.16168929058858758
41053,Manhattan,Washington Heights,40.83522,-73.94,Entire home/apt,200,1,1,1,180,0.08853309509506044
41056,Manhattan,Harlem,40.81774,-73.94083,Entire home/apt,150,3,6,1,72,0.38993064820357753
41057,Manhattan,Upper West Side,40.79885,-73.95958,Private room,90,3,5,1,67,0.22855280494411084
41059,Manhattan,Midtown,40.76225,-73.97463,Private room,10000,1,0,11,0,0.23669092108432774
41061,Manhattan,Nolita,40.72286,-73.99341,Entire home/apt,142,4,2,1,8,0.2896647532154734
41062,Manhattan,East Village,40.72467,-73.98767,Entire home/apt,160,1,2,1,15,0.23778687784227256
41063,Manhattan,Financial District,40.7084,-74.01437,Entire home/apt,299,29,0,1,351,0.11028526374357402
41065,Manhattan,SoHo,40.722229999999996,-74.00416,Entire home/apt,189,7,4,3,296,0.18037526749117377
41066,Manhattan,Harlem,40.80899,-73.94396,Entire home/apt,180,1,4,1,3,0.1887204750946971
41070,Manhattan,Chelsea,40.745470000000005,-74.00232,Entire home/apt,450,3,0,3,89,0.36462355822013115
41075,Manhattan,Midtown,40.75383,-73.97293,Entire home/apt,769,2,1,16,132,0.37376933266120516
41078,Manhattan,Lower East Side,40.71905,-73.98939,Entire home/apt,160,10,7,1,33,0.11832113489453468
41080,Manhattan,Lower East Side,40.72181,-73.99207,Entire home/apt,330,30,1,1,112,0.23057895771816433
41085,Manhattan,Midtown,40.74387,-73.98661,Entire home/apt,247,4,10,1,0,0.2171488276888794
41090,Manhattan,Murray Hill,40.74795,-73.97986,Private room,350,1,0,1,0,0.2794711314778789
41092,Manhattan,Upper East Side,40.77122,-73.95666999999999,Entire home/apt,135,30,0,32,180,0.30693625259986784
41093,Manhattan,Midtown,40.76491,-73.98349,Private room,100,3,1,1,0,0.2406713154239983
41096,Manhattan,East Harlem,40.80426,-73.93576999999999,Private room,85,3,1,1,68,0.15451094226904055
41097,Manhattan,Upper West Side,40.78804,-73.98116999999999,Private room,180,1,0,1,132,0.423315099502149
41102,Manhattan,East Village,40.72269,-73.9859,Private room,180,2,3,2,0,0.3501984064252754
41103,Manhattan,Harlem,40.81455,-73.94054,Entire home/apt,120,15,0,2,178,0.040586750033242525
41105,Manhattan,Midtown,40.766220000000004,-73.98151999999999,Private room,250,3,0,1,0,0.18749517233329802
41117,Manhattan,Gramercy,40.73573,-73.98093,Private room,65,3,1,1,0,0.5337466653866658
41118,Manhattan,Hell's Kitchen,40.763290000000005,-73.98703,Entire home/apt,280,1,21,2,63,0.1279765409630231
41121,Manhattan,East Harlem,40.7896,-73.94075,Private room,79,3,12,2,67,0.5786100993463691
41122,Manhattan,Chelsea,40.74958,-73.99629,Entire home/apt,285,5,21,1,164,0.36055276490949667
41126,Manhattan,Lower East Side,40.7181,-73.98295,Private room,120,2,30,1,94,0.3798688579852224
41128,Manhattan,Midtown,40.75393,-73.97354,Entire home/apt,295,2,21,1,272,0.3487420911678245
41138,Manhattan,Upper East Side,40.77695,-73.95466,Entire home/apt,999,4,1,1,0,0.26408596283888197
41141,Manhattan,Hell's Kitchen,40.76396,-73.98813,Entire home/apt,130,2,35,1,54,0.2464306372114534
41142,Manhattan,Upper West Side,40.77922,-73.97913,Entire home/apt,145,30,1,1,64,0.25442182021054427
41143,Manhattan,East Village,40.73287,-73.98624000000001,Private room,149,1,12,1,83,0.010237085404445734
41144,Manhattan,Harlem,40.81536,-73.94415,Private room,125,1,1,2,180,0.3116048711618217
41146,Manhattan,Upper East Side,40.77115,-73.96316999999999,Entire home/apt,200,30,0,2,236,0.33933387670200893
41147,Manhattan,Upper East Side,40.770790000000005,-73.95574,Entire home/apt,100,30,2,3,365,0.3165971573358606
41149,Manhattan,Kips Bay,40.73915,-73.9811,Entire home/apt,150,30,1,32,365,0.47119504375413757
41151,Manhattan,Upper East Side,40.77527,-73.94975,Entire home/apt,160,30,0,32,318,0.33806360867911595
41153,Manhattan,Upper East Side,40.77835,-73.95215999999999,Entire home/apt,185,30,0,25,365,0.05991310416108254
41155,Manhattan,Harlem,40.81544,-73.95318,Private room,79,2,11,1,0,0.4383254033569369
41156,Manhattan,East Village,40.72698,-73.9847,Entire home/apt,150,2,4,1,0,0.5118636803816564
41159,Manhattan,Harlem,40.80166,-73.95801999999999,Private room,70,3,1,1,74,0.11798145321998384
41163,Manhattan,Gramercy,40.73265,-73.98244,Private room,149,30,2,1,65,0.20054529445942826
41169,Manhattan,Upper West Side,40.78822,-73.97916,Entire home/apt,350,2,8,1,35,0.25274018525332304
41173,Manhattan,Upper West Side,40.79578,-73.96249,Private room,210,1,1,1,364,0.0940471546596515
41176,Manhattan,Washington Heights,40.855920000000005,-73.93873,Entire home/apt,150,2,0,1,178,0.47355842422316335
41177,Manhattan,Upper West Side,40.77887,-73.98376999999999,Entire home/apt,99,30,1,32,365,0.15884850030362682
41181,Manhattan,Chelsea,40.74658,-74.00636999999999,Entire home/apt,475,2,12,1,159,0.7074133389576036
41185,Manhattan,Upper West Side,40.8004,-73.96287,Entire home/apt,131,1,2,1,0,0.39802368055183934
41191,Manhattan,Harlem,40.80216,-73.95785,Entire home/apt,115,30,0,6,365,0.17488537802816137
41192,Manhattan,East Village,40.72895,-73.98883000000001,Private room,300,1,49,2,50,0.2254742793148465
41193,Manhattan,Upper East Side,40.778890000000004,-73.95349,Entire home/apt,345,30,0,280,201,0.18158911637214634
41195,Manhattan,Harlem,40.81317,-73.94434,Entire home/apt,125,5,5,2,365,0.32335089843022546
41196,Manhattan,East Village,40.73202,-73.98439,Entire home/apt,300,4,1,2,168,0.17286266866068256
41198,Manhattan,Gramercy,40.73449,-73.98212,Private room,25,14,5,1,57,0.3840484133931111
41199,Manhattan,East Village,40.728840000000005,-73.97997,Entire home/apt,204,2,21,1,175,0.27327024575513664
41200,Manhattan,Harlem,40.8158,-73.94225,Private room,220,3,5,1,90,0.21454189664979528
41203,Manhattan,East Village,40.72786,-73.9843,Entire home/apt,399,1,9,1,114,0.4110065277857262
41204,Manhattan,Hell's Kitchen,40.76233,-73.98894,Entire home/apt,300,1,4,1,365,0.24998648468180862
41205,Manhattan,Upper East Side,40.771570000000004,-73.95813000000001,Entire home/apt,140,30,0,32,365,0.27111497159143766
41206,Manhattan,Lower East Side,40.71241,-73.98955,Private room,77,5,14,3,309,0.15418343938634607
41209,Manhattan,Nolita,40.72399,-73.9935,Private room,81,30,1,33,281,0.23512701475711162
41211,Manhattan,Lower East Side,40.7144,-73.98812,Private room,79,5,13,3,295,0.18941895758465904
41215,Manhattan,Upper West Side,40.784,-73.97677,Entire home/apt,140,31,2,2,171,0.26573713980453467
41220,Manhattan,Upper West Side,40.79858,-73.96408000000001,Entire home/apt,300,2,3,1,0,0.3541897809239624
41224,Manhattan,Harlem,40.81003,-73.9539,Private room,60,2,3,2,158,0.17781006812681135
41226,Manhattan,Upper West Side,40.79437,-73.97128000000001,Entire home/apt,144,7,1,1,83,0.10127605413065413
41227,Manhattan,Lower East Side,40.71848,-73.98615,Entire home/apt,225,2,8,1,138,0.11027443960804266
41228,Manhattan,Financial District,40.70585,-74.00686999999999,Private room,99,2,1,1,0,0.21711954100687786
41229,Manhattan,Two Bridges,40.71208,-73.99547,Private room,98,1,11,6,365,0.48301590944242545
41230,Manhattan,SoHo,40.72549,-74.00303000000001,Entire home/apt,115,1,4,2,89,0.10142019950066647
41231,Manhattan,Upper East Side,40.77431,-73.94738000000001,Private room,75,30,0,14,365,0.5445647797626578
41241,Manhattan,Murray Hill,40.74902,-73.97708,Entire home/apt,170,30,0,3,0,0.2817510398046098
41243,Manhattan,Midtown,40.75095,-73.97171,Entire home/apt,187,30,0,1,365,0.3696360368603472
41244,Manhattan,Theater District,40.75934,-73.98791999999999,Private room,170,2,21,1,159,0.27277833801981055
41245,Manhattan,Chelsea,40.74183,-73.99962,Entire home/apt,150,4,2,1,0,0.1718117668891358
41250,Manhattan,West Village,40.734359999999995,-74.00109,Entire home/apt,199,7,0,1,365,0.18542482647223657
41260,Manhattan,East Harlem,40.79396,-73.94086999999999,Private room,100,3,1,1,178,0.30859143907660397
41264,Manhattan,Upper West Side,40.792559999999995,-73.97083,Entire home/apt,94,28,0,2,227,0.19660439483802283
41267,Manhattan,Inwood,40.8611,-73.92853000000001,Private room,84,1,2,1,88,0.26021836228720197
41271,Manhattan,Flatiron District,40.744279999999996,-73.99155,Private room,119,1,7,4,153,0.18911218638428626
41273,Manhattan,Hell's Kitchen,40.767790000000005,-73.99174000000001,Entire home/apt,231,30,0,280,231,0.7661963160181889
41276,Manhattan,Midtown,40.764179999999996,-73.98031999999999,Private room,229,3,0,2,0,0.060854688700502
41282,Manhattan,Hell's Kitchen,40.7668,-73.9845,Entire home/apt,999,3,15,1,179,0.2700742443857445
41283,Manhattan,Gramercy,40.73918,-73.98418000000001,Entire home/apt,250,3,3,1,0,0.21798409526556567
41287,Manhattan,Harlem,40.803290000000004,-73.95569,Private room,69,4,3,1,153,0.21067325360488579
41292,Manhattan,Financial District,40.70505,-74.01021,Private room,170,4,2,1,22,0.1737458450784547
41293,Manhattan,Harlem,40.81048,-73.95382,Private room,50,2,3,2,80,0.14286300038142605
41300,Manhattan,Upper West Side,40.7988,-73.96078,Private room,89,5,14,2,203,0.2982235793112149
41306,Manhattan,West Village,40.73063,-74.00241,Entire home/apt,250,14,6,3,365,0.24928902401470418
41317,Manhattan,Battery Park City,40.71745,-74.01451999999999,Private room,160,1,1,1,365,0.4950090197937288
